Order ID;Order Date;On Truck Scan Date;Ship Mode
CA-2019-109869;22/4/2019;01/05/2019;Standard Processing
CA-2019-109869;22/4/2019;01/05/2019;Standard Processing
CA-2019-109869;22/4/2019;01/05/2019;Standard Processing
CA-2019-109869;22/4/2019;01/05/2019;Standard Processing
CA-2019-109869;22/4/2019;01/05/2019;Standard Processing
CA-2019-109057;22/4/2019;01/05/2019;Standard Processing
CA-2019-101329;22/4/2019;01/05/2019;Standard Processing
CA-2019-101329;22/4/2019;01/05/2019;Standard Processing
CA-2019-162138;23/4/2019;01/05/2019;Standard Processing
CA-2019-162138;23/4/2019;01/05/2019;Standard Processing
CA-2019-130001;23/4/2019;01/05/2019;Standard Processing
CA-2019-126270;23/4/2019;01/05/2019;Standard Processing
CA-2019-126270;23/4/2019;01/05/2019;Standard Processing
CA-2019-149279;24/4/2019;01/05/2019;Standard Processing
CA-2019-149279;24/4/2019;01/05/2019;Standard Processing
CA-2019-149279;24/4/2019;01/05/2019;Standard Processing
CA-2019-161816;28/4/2019;03/05/2019;Express
CA-2019-161816;28/4/2019;03/05/2019;Express
CA-2019-146836;2/5/2019;03/05/2019;Express
CA-2019-146836;2/5/2019;03/05/2019;Express
CA-2019-167605;28/4/2019;03/05/2019;Standard Processing
CA-2019-139556;26/4/2019;03/05/2019;Standard Processing
CA-2019-164784;1/5/2019;06/05/2019;Express
CA-2019-164784;1/5/2019;06/05/2019;Express
CA-2019-164784;1/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-129280;3/5/2019;06/05/2019;Express
CA-2019-152814;28/4/2019;06/05/2019;Standard Processing
CA-2019-145247;5/5/2019;08/05/2019;Express
US-2019-102239;5/5/2019;08/05/2019;Express
US-2019-102239;5/5/2019;08/05/2019;Express
CA-2019-106530;8/5/2019;08/05/2019;Express
CA-2019-106530;8/5/2019;08/05/2019;Express
CA-2019-106530;8/5/2019;08/05/2019;Express
CA-2019-106530;8/5/2019;08/05/2019;Express
CA-2019-106530;8/5/2019;08/05/2019;Express
CA-2019-101525;1/5/2019;08/05/2019;Standard Processing
CA-2019-101525;1/5/2019;08/05/2019;Standard Processing
CA-2019-101525;1/5/2019;08/05/2019;Standard Processing
CA-2019-137204;28/4/2019;08/05/2019;Standard Processing
CA-2019-154788;30/4/2019;08/05/2019;Standard Processing
US-2019-120460;30/4/2019;08/05/2019;Standard Processing
CA-2019-144792;30/4/2019;08/05/2019;Standard Processing
CA-2019-148698;2/5/2019;08/05/2019;Standard Processing
CA-2019-104311;2/5/2019;08/05/2019;Standard Processing
CA-2019-104311;2/5/2019;08/05/2019;Standard Processing
CA-2019-104311;2/5/2019;08/05/2019;Standard Processing
CA-2019-109400;2/5/2019;08/05/2019;Standard Processing
CA-2019-158155;2/5/2019;08/05/2019;Standard Processing
CA-2019-158155;2/5/2019;08/05/2019;Standard Processing
CA-2019-158155;2/5/2019;08/05/2019;Standard Processing
CA-2019-158155;2/5/2019;08/05/2019;Standard Processing
CA-2019-112676;5/5/2019;10/05/2019;Express
CA-2019-160500;5/5/2019;10/05/2019;Express
CA-2019-160500;5/5/2019;10/05/2019;Express
CA-2019-111696;8/5/2019;10/05/2019;Express
CA-2019-126165;5/5/2019;10/05/2019;Standard Processing
US-2019-146857;6/5/2019;10/05/2019;Standard Processing
CA-2019-154060;2/5/2019;10/05/2019;Standard Processing
CA-2019-163398;3/5/2019;10/05/2019;Standard Processing
CA-2019-163398;3/5/2019;10/05/2019;Standard Processing
CA-2019-163398;3/5/2019;10/05/2019;Standard Processing
CA-2019-137729;5/5/2019;13/05/2019;Standard Processing
CA-2019-137729;5/5/2019;13/05/2019;Standard Processing
US-2019-147991;5/5/2019;13/05/2019;Standard Processing
CA-2019-105662;5/5/2019;13/05/2019;Standard Processing
CA-2019-105662;5/5/2019;13/05/2019;Standard Processing
CA-2019-118052;6/5/2019;13/05/2019;Standard Processing
CA-2019-118052;6/5/2019;13/05/2019;Standard Processing
CA-2019-118052;6/5/2019;13/05/2019;Standard Processing
CA-2019-139234;6/5/2019;13/05/2019;Standard Processing
CA-2019-139234;6/5/2019;13/05/2019;Standard Processing
CA-2019-137393;6/5/2019;13/05/2019;Standard Processing
CA-2019-162733;11/5/2019;15/05/2019;Express
CA-2019-141019;14/5/2019;15/05/2019;Express
CA-2019-108224;14/5/2019;15/05/2019;Express
CA-2019-164672;8/5/2019;15/05/2019;Standard Processing
CA-2019-159765;9/5/2019;15/05/2019;Standard Processing
CA-2019-133816;10/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-128818;7/5/2019;15/05/2019;Standard Processing
CA-2019-169166;9/5/2019;15/05/2019;Standard Processing
CA-2019-161158;9/5/2019;15/05/2019;Standard Processing
US-2019-159093;9/5/2019;15/05/2019;Standard Processing
CA-2019-112382;9/5/2019;15/05/2019;Standard Processing
US-2019-144057;9/5/2019;15/05/2019;Standard Processing
US-2019-144057;9/5/2019;15/05/2019;Standard Processing
US-2019-144057;9/5/2019;15/05/2019;Standard Processing
US-2019-144057;9/5/2019;15/05/2019;Standard Processing
US-2019-144057;9/5/2019;15/05/2019;Standard Processing
CA-2019-109176;9/5/2019;17/05/2019;Standard Processing
CA-2019-109176;9/5/2019;17/05/2019;Standard Processing
CA-2019-161543;10/5/2019;17/05/2019;Standard Processing
CA-2019-117625;10/5/2019;17/05/2019;Standard Processing
CA-2019-158435;17/5/2019;20/05/2019;Express
CA-2019-158435;17/5/2019;20/05/2019;Express
CA-2019-158435;17/5/2019;20/05/2019;Express
US-2019-117037;17/5/2019;20/05/2019;Express
US-2019-117037;17/5/2019;20/05/2019;Express
US-2019-117037;17/5/2019;20/05/2019;Express
US-2019-117037;17/5/2019;20/05/2019;Express
CA-2019-105256;20/5/2019;20/05/2019;Express
CA-2019-109911;12/5/2019;20/05/2019;Standard Processing
US-2019-123610;12/5/2019;20/05/2019;Standard Processing
US-2019-123610;12/5/2019;20/05/2019;Standard Processing
CA-2019-159653;22/5/2019;22/05/2019;Express
CA-2019-141180;15/5/2019;22/05/2019;Standard Processing
CA-2019-165673;15/5/2019;22/05/2019;Standard Processing
CA-2019-133144;16/5/2019;22/05/2019;Standard Processing
CA-2019-130638;16/5/2019;22/05/2019;Standard Processing
CA-2019-130638;16/5/2019;22/05/2019;Standard Processing
US-2019-101196;12/5/2019;22/05/2019;Standard Processing
CA-2019-167416;12/5/2019;22/05/2019;Standard Processing
CA-2019-100510;12/5/2019;22/05/2019;Standard Processing
CA-2019-100510;12/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-148901;14/5/2019;22/05/2019;Standard Processing
US-2019-146570;15/5/2019;22/05/2019;Standard Processing
US-2019-146570;15/5/2019;22/05/2019;Standard Processing
US-2019-146570;15/5/2019;22/05/2019;Standard Processing
CA-2019-152408;15/5/2019;22/05/2019;Standard Processing
US-2019-150567;17/5/2019;22/05/2019;Standard Processing
US-2019-150567;17/5/2019;22/05/2019;Standard Processing
CA-2019-122728;18/5/2019;22/05/2019;Standard Processing
CA-2019-122728;18/5/2019;22/05/2019;Standard Processing
CA-2019-146010;20/5/2019;24/05/2019;Express
US-2019-139486;21/5/2019;24/05/2019;Express
US-2019-139486;21/5/2019;24/05/2019;Express
CA-2019-127642;21/5/2019;24/05/2019;Express
CA-2019-136126;24/5/2019;24/05/2019;Express
CA-2019-136126;24/5/2019;24/05/2019;Express
CA-2019-122133;16/5/2019;24/05/2019;Standard Processing
CA-2019-119186;26/5/2019;28/05/2019;Express
CA-2019-119186;26/5/2019;28/05/2019;Express
CA-2019-119186;26/5/2019;28/05/2019;Express
CA-2019-119186;26/5/2019;28/05/2019;Express
US-2019-152835;19/5/2019;28/05/2019;Standard Processing
CA-2019-138282;19/5/2019;28/05/2019;Standard Processing
CA-2019-108567;20/5/2019;28/05/2019;Standard Processing
CA-2019-155565;28/5/2019;29/05/2019;Express
CA-2019-157245;19/5/2019;29/05/2019;Standard Processing
CA-2019-169943;19/5/2019;29/05/2019;Standard Processing
CA-2019-169943;19/5/2019;29/05/2019;Standard Processing
CA-2019-169943;19/5/2019;29/05/2019;Standard Processing
CA-2019-169943;19/5/2019;29/05/2019;Standard Processing
CA-2019-169943;19/5/2019;29/05/2019;Standard Processing
CA-2019-126935;19/5/2019;29/05/2019;Standard Processing
CA-2019-115917;20/5/2019;29/05/2019;Standard Processing
CA-2019-115917;20/5/2019;29/05/2019;Standard Processing
CA-2019-107202;21/5/2019;29/05/2019;Standard Processing
CA-2019-114209;21/5/2019;29/05/2019;Standard Processing
CA-2019-114209;21/5/2019;29/05/2019;Standard Processing
CA-2019-125920;21/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-146934;22/5/2019;29/05/2019;Standard Processing
CA-2019-142762;23/5/2019;29/05/2019;Standard Processing
CA-2019-133725;23/5/2019;29/05/2019;Standard Processing
CA-2019-154403;23/5/2019;29/05/2019;Standard Processing
CA-2019-143714;23/5/2019;29/05/2019;Standard Processing
CA-2019-143714;23/5/2019;29/05/2019;Standard Processing
CA-2019-143714;23/5/2019;29/05/2019;Standard Processing
CA-2019-143714;23/5/2019;29/05/2019;Standard Processing
CA-2019-138583;24/5/2019;29/05/2019;Standard Processing
CA-2019-139269;25/5/2019;29/05/2019;Standard Processing
CA-2019-139269;25/5/2019;29/05/2019;Standard Processing
CA-2019-139269;25/5/2019;29/05/2019;Standard Processing
CA-2019-145499;30/5/2019;31/05/2019;Express
CA-2019-108210;30/5/2019;31/05/2019;Express
CA-2019-108210;30/5/2019;31/05/2019;Express
CA-2019-113236;26/5/2019;31/05/2019;Standard Processing
CA-2019-113236;26/5/2019;31/05/2019;Standard Processing
CA-2019-122903;27/5/2019;31/05/2019;Standard Processing
CA-2019-122903;27/5/2019;31/05/2019;Standard Processing
CA-2019-122903;27/5/2019;31/05/2019;Standard Processing
CA-2019-154081;22/5/2019;31/05/2019;Standard Processing
CA-2019-153682;30/5/2019;03/06/2019;Express
CA-2019-149237;26/5/2019;03/06/2019;Standard Processing
CA-2019-101791;27/5/2019;03/06/2019;Standard Processing
CA-2019-101791;27/5/2019;03/06/2019;Standard Processing
CA-2019-101791;27/5/2019;03/06/2019;Standard Processing
CA-2019-165848;4/6/2019;05/06/2019;Express
CA-2019-165848;4/6/2019;05/06/2019;Express
CA-2019-165848;4/6/2019;05/06/2019;Express
CA-2019-165848;4/6/2019;05/06/2019;Express
CA-2019-168753;29/5/2019;05/06/2019;Standard Processing
CA-2019-168753;29/5/2019;05/06/2019;Standard Processing
CA-2019-157266;26/5/2019;05/06/2019;Standard Processing
CA-2019-157266;26/5/2019;05/06/2019;Standard Processing
CA-2019-157266;26/5/2019;05/06/2019;Standard Processing
CA-2019-157266;26/5/2019;05/06/2019;Standard Processing
CA-2019-132409;26/5/2019;05/06/2019;Standard Processing
CA-2019-132409;26/5/2019;05/06/2019;Standard Processing
CA-2019-148852;26/5/2019;05/06/2019;Standard Processing
CA-2019-148852;26/5/2019;05/06/2019;Standard Processing
CA-2019-148852;26/5/2019;05/06/2019;Standard Processing
CA-2019-148852;26/5/2019;05/06/2019;Standard Processing
CA-2019-148852;26/5/2019;05/06/2019;Standard Processing
CA-2019-136994;27/5/2019;05/06/2019;Standard Processing
CA-2019-113747;28/5/2019;05/06/2019;Standard Processing
CA-2019-138695;28/5/2019;05/06/2019;Standard Processing
CA-2019-138695;28/5/2019;05/06/2019;Standard Processing
CA-2019-134803;28/5/2019;05/06/2019;Standard Processing
CA-2019-134803;28/5/2019;05/06/2019;Standard Processing
CA-2019-134803;28/5/2019;05/06/2019;Standard Processing
CA-2019-134803;28/5/2019;05/06/2019;Standard Processing
CA-2019-134803;28/5/2019;05/06/2019;Standard Processing
CA-2019-121377;28/5/2019;05/06/2019;Standard Processing
CA-2019-156573;29/5/2019;05/06/2019;Standard Processing
CA-2019-156573;29/5/2019;05/06/2019;Standard Processing
CA-2019-156573;29/5/2019;05/06/2019;Standard Processing
US-2019-105578;30/5/2019;05/06/2019;Standard Processing
US-2019-105578;30/5/2019;05/06/2019;Standard Processing
US-2019-105578;30/5/2019;05/06/2019;Standard Processing
US-2019-105578;30/5/2019;05/06/2019;Standard Processing
US-2019-105578;30/5/2019;05/06/2019;Standard Processing
CA-2019-113831;30/5/2019;05/06/2019;Standard Processing
CA-2019-113831;30/5/2019;05/06/2019;Standard Processing
CA-2019-113831;30/5/2019;05/06/2019;Standard Processing
CA-2019-158547;30/5/2019;05/06/2019;Standard Processing
CA-2019-147473;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-152730;30/5/2019;05/06/2019;Standard Processing
CA-2019-166380;30/5/2019;05/06/2019;Standard Processing
CA-2019-166380;30/5/2019;05/06/2019;Standard Processing
CA-2019-150483;31/5/2019;05/06/2019;Standard Processing
CA-2019-150483;31/5/2019;05/06/2019;Standard Processing
CA-2019-150483;31/5/2019;05/06/2019;Standard Processing
CA-2019-150483;31/5/2019;05/06/2019;Standard Processing
US-2019-128293;2/6/2019;07/06/2019;Express
CA-2019-119823;4/6/2019;07/06/2019;Express
CA-2019-110982;5/6/2019;07/06/2019;Express
CA-2019-110982;5/6/2019;07/06/2019;Express
CA-2019-127369;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
US-2019-167472;6/6/2019;07/06/2019;Express
CA-2019-164889;3/6/2019;07/06/2019;Standard Processing
CA-2019-129728;30/5/2019;07/06/2019;Standard Processing
CA-2019-168844;31/5/2019;07/06/2019;Standard Processing
CA-2019-168844;31/5/2019;07/06/2019;Standard Processing
CA-2019-120558;7/6/2019;10/06/2019;Express
US-2019-119046;2/6/2019;10/06/2019;Standard Processing
US-2019-119046;2/6/2019;10/06/2019;Standard Processing
US-2019-119046;2/6/2019;10/06/2019;Standard Processing
CA-2019-121993;10/6/2019;12/06/2019;Express
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-157749;4/6/2019;12/06/2019;Standard Processing
CA-2019-108350;6/6/2019;12/06/2019;Standard Processing
US-2019-134908;5/6/2019;12/06/2019;Standard Processing
US-2019-134908;5/6/2019;12/06/2019;Standard Processing
CA-2019-165169;5/6/2019;12/06/2019;Standard Processing
CA-2019-165169;5/6/2019;12/06/2019;Standard Processing
CA-2019-165169;5/6/2019;12/06/2019;Standard Processing
CA-2019-149671;5/6/2019;12/06/2019;Standard Processing
CA-2019-160717;6/6/2019;12/06/2019;Standard Processing
CA-2019-160717;6/6/2019;12/06/2019;Standard Processing
CA-2019-160717;6/6/2019;12/06/2019;Standard Processing
CA-2019-112830;6/6/2019;12/06/2019;Standard Processing
CA-2019-112830;6/6/2019;12/06/2019;Standard Processing
CA-2019-103163;7/6/2019;12/06/2019;Standard Processing
CA-2019-103163;7/6/2019;12/06/2019;Standard Processing
CA-2019-107475;7/6/2019;12/06/2019;Standard Processing
CA-2019-147368;9/6/2019;14/06/2019;Express
US-2019-108497;14/6/2019;14/06/2019;Express
CA-2019-128223;14/6/2019;14/06/2019;Express
CA-2019-127775;11/6/2019;14/06/2019;Standard Processing
CA-2019-125318;6/6/2019;14/06/2019;Standard Processing
US-2019-155971;6/6/2019;14/06/2019;Standard Processing
US-2019-155971;6/6/2019;14/06/2019;Standard Processing
CA-2019-127208;12/6/2019;17/06/2019;Express
CA-2019-127208;12/6/2019;17/06/2019;Express
CA-2019-103730;12/6/2019;17/06/2019;Express
CA-2019-103730;12/6/2019;17/06/2019;Express
CA-2019-103730;12/6/2019;17/06/2019;Express
CA-2019-103730;12/6/2019;17/06/2019;Express
CA-2019-103730;12/6/2019;17/06/2019;Express
CA-2019-107216;14/6/2019;17/06/2019;Express
CA-2019-107216;14/6/2019;17/06/2019;Express
CA-2019-107216;14/6/2019;17/06/2019;Express
CA-2019-107216;14/6/2019;17/06/2019;Express
CA-2019-133872;14/6/2019;17/06/2019;Express
CA-2019-133872;14/6/2019;17/06/2019;Express
CA-2019-147375;12/6/2019;17/06/2019;Standard Processing
CA-2019-147375;12/6/2019;17/06/2019;Standard Processing
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-111682;17/6/2019;19/06/2019;Express
CA-2019-123512;17/6/2019;19/06/2019;Express
CA-2019-123512;17/6/2019;19/06/2019;Express
CA-2019-123512;17/6/2019;19/06/2019;Express
CA-2019-107146;17/6/2019;19/06/2019;Express
CA-2019-107146;17/6/2019;19/06/2019;Express
CA-2019-138688;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-120824;12/6/2019;19/06/2019;Standard Processing
CA-2019-155005;13/6/2019;19/06/2019;Standard Processing
CA-2019-126795;13/6/2019;19/06/2019;Standard Processing
US-2019-139710;9/6/2019;19/06/2019;Standard Processing
CA-2019-122448;9/6/2019;19/06/2019;Standard Processing
CA-2019-154662;9/6/2019;19/06/2019;Standard Processing
CA-2019-113243;10/6/2019;19/06/2019;Standard Processing
CA-2019-113243;10/6/2019;19/06/2019;Standard Processing
CA-2019-113243;10/6/2019;19/06/2019;Standard Processing
CA-2019-169922;11/6/2019;19/06/2019;Standard Processing
CA-2019-169922;11/6/2019;19/06/2019;Standard Processing
CA-2019-169922;11/6/2019;19/06/2019;Standard Processing
CA-2019-142405;11/6/2019;19/06/2019;Standard Processing
CA-2019-142405;11/6/2019;19/06/2019;Standard Processing
CA-2019-142405;11/6/2019;19/06/2019;Standard Processing
CA-2019-118745;11/6/2019;19/06/2019;Standard Processing
CA-2019-164035;12/6/2019;19/06/2019;Standard Processing
CA-2019-139941;12/6/2019;19/06/2019;Standard Processing
CA-2019-139941;12/6/2019;19/06/2019;Standard Processing
